timestep,timestamp,error,lap_number
1,0.004492044448852539,0.17187499999998934,1
2,0.1120290756225586,0.17187499999998934,1
3,0.21666216850280762,0.24766483516481586,1
4,0.327038049697876,0.3524610805860675,1
5,0.43730592727661133,0.3863896520146426,1
6,0.5478479862213135,0.23418040293038445,1
7,0.65472412109375,0.21035943223442288,1
8,0.7624762058258057,0.41340430402928163,1
9,0.9766709804534912,0.8637706043955973,1
10,1.0826780796051025,1.9326923076922853,1
11,1.1888611316680908,2.780505952380935,1
12,1.2993240356445312,4.193166208791197,1
13,1.4087581634521484,5.419677197802173,1
14,1.517915964126587,6.788278388278364,1
15,1.6273400783538818,11.20179716117213,1
16,1.7360401153564453,17.743990384615373,1
17,1.8448500633239746,18.79455128205126,1
18,2.057986259460449,17.068315018315005,1
19,2.1667699813842773,19.293475274725246,1
20,2.273124933242798,16.46215659340656,1
21,2.383615016937256,11.348420329670311,1
22,2.4900550842285156,3.6577152014651944,1
23,2.600194215774536,5.867536630036643,1
24,2.710315227508545,15.996085164835176,1
25,2.8153581619262695,23.71655219780221,1
26,2.9246270656585693,26.737248168498176,1
27,3.1393520832061768,30.297342192691026,1
28,3.248687267303467,15.891632326007345,1
29,3.3571689128875732,4.440201465201476,1
30,3.4668891429901123,5.7410256410256295,1
31,3.576482057571411,8.548809523809503,1
32,3.685838222503662,9.38295558608057,1
33,3.7951760292053223,20.2117216117216,1
34,3.9055581092834473,29.495681297373537,1
35,4.118265151977539,1.7763568394002505e-14,1
36,4.228872060775757,1.7763568394002505e-14,1
37,4.337540149688721,30.747701688555352,1
38,4.448570013046265,17.326591117216104,1
39,4.558979272842407,17.718406593406577,1
40,4.668446063995361,29.216230492196857,1
41,4.7775750160217285,1.7763568394002505e-14,1
42,4.883922100067139,,1
43,4.990494966506958,9.813782051282026,1
44,5.204761266708374,0.5176625457875552,1
45,5.314504146575928,14.957131410256387,1
46,5.423804044723511,20.626820054945043,1
47,5.533018112182617,15.081604853479831,1
48,5.640836954116821,10.383470695970686,1
49,5.750369071960449,12.793097527472518,1
50,5.857792139053345,12.751270604395579,1
51,5.966213941574097,2.5482142857142733,1
