timestep,timestamp,error,lap_number
1,0.004739999771118164,0.17187499999998934,1
2,0.11268305778503418,0.17187499999998934,1
3,0.21817302703857422,0.23163919413918777,1
4,0.32706618309020996,0.2923763736263574,1
5,0.43643903732299805,0.24186126373625427,1
6,0.5452501773834229,0.18748855311354262,1
7,0.6556360721588135,0.2391254578754456,1
8,0.7649450302124023,0.3469780219780141,1
9,0.9752869606018066,0.5329555860805755,1
10,1.0812528133392334,0.9630036630036471,1
11,1.187610149383545,1.4270718864468819,1
12,1.2959880828857422,1.886401098901075,1
13,1.4058640003204346,2.4256753663003536,1
14,1.514423131942749,3.205540293040272,1
15,1.6234118938446045,3.8383585164834955,1
16,1.7288329601287842,4.539686355311325,1
17,1.8379662036895752,5.3347756410256295,1
18,1.9469189643859863,8.042662545787522,1
19,2.0559558868408203,10.826762820512798,1
20,2.165347099304199,11.097882326007309,1
21,2.274610996246338,8.922699175824164,1
22,2.3844330310821533,7.21644917582416,1
23,2.4932191371917725,6.655815018315003,1
24,2.5994179248809814,7.211607142857126,1
25,2.709869146347046,8.046062271062254,1
26,2.9243619441986084,8.741620879120859,1
27,3.0284411907196045,9.2512477106227,1
28,3.1372978687286377,9.594917582417558,1
29,3.2468271255493164,10.29528388278387,1
30,3.3530921936035156,10.957532051282044,1
31,3.456293821334839,11.659581043956024,1
32,3.565274238586426,12.663495879120852,1
33,3.669510841369629,13.4833791208791,1
34,3.773508071899414,15.284867216117199,1
35,3.9878861904144287,18.335863095238075,1
36,4.09564995765686,24.235897435897414,1
37,4.2049479484558105,23.569505494505464,1
38,4.315531015396118,20.10335393772891,1
39,4.424688816070557,12.932989926739914,1
40,4.532801151275635,9.098225732600717,1
41,4.641519784927368,0.7362408424908224,1
42,4.7509918212890625,4.075457875457889,1
43,4.860655784606934,5.275721153846163,1
44,5.074314117431641,3.706513278388293,1
45,5.179951190948486,0.9305517399267629,1
46,5.289317846298218,0.5559867216117453,1
47,5.395437002182007,0.8662660256410106,1
48,5.502788782119751,4.012866300366277,1
49,5.611443996429443,5.404635989010963,1
50,5.718225002288818,3.8993360805860675,1
51,5.826181888580322,2.199942765567748,1
52,5.935222148895264,1.06319826007325,1
53,6.146306991577148,1.0076350732600545,1
54,6.255080938339233,2.112168040293035,1
55,6.362081050872803,2.516483516483504,1
56,6.468348026275635,2.8289606227106034,1
57,6.577880144119263,3.1265453296703214,1
58,6.686996936798096,3.647126831501815,1
59,6.791962146759033,4.1686355311355,1
60,6.901219129562378,4.785863095238078,1
61,7.008455038070679,5.749439102564082,1
62,7.223726034164429,6.521485805860792,1
63,7.333822965621948,11.96939102564101,1
64,7.444467067718506,12.302964743589719,1
65,7.553487062454224,10.67158882783881,1
66,7.6610729694366455,8.042078754578746,1
67,7.76963996887207,7.570283882783883,1
68,7.879724025726318,8.174141483516472,1
69,7.989209175109863,9.526350732600712,1
70,8.095428228378296,10.17178342490842,1
71,8.205475091934204,10.559752747252737,1
72,8.31498384475708,10.865728021978,1
73,8.42429494857788,11.264434523809513,1
74,8.532367944717407,12.127712912087894,1
75,8.641320943832397,12.82962454212452,1
76,8.74605107307434,13.681135531135503,1
77,8.85400915145874,16.243440934065895,1
78,8.95778203010559,18.92984203296701,1
79,9.066468954086304,21.017456501831475,1
80,9.174844026565552,23.688862179487167,1
81,9.283121824264526,22.64724130036626,1
82,9.389016151428223,18.51672390109887,1
83,9.497759103775024,14.092044413919396,1
84,9.60686206817627,9.512786172161142,1
85,9.715842008590698,1.0338942307692065,1
86,9.82581901550293,4.092261904761912,1
87,10.037424802780151,5.545100732600748,1
88,10.146481990814209,1.7616529304029456,1
89,10.253001928329468,0.6620650183150367,1
90,10.361424922943115,0.6902701465201275,1
91,10.470580101013184,4.161446886446868,1
92,10.578123092651367,4.424255952380925,1
93,10.683408975601196,2.318967490842482,1
94,10.792783975601196,1.105986721611707,1
95,10.899196863174438,0.6329097985347829,1
96,11.108927011489868,0.604258241758231,1
97,11.215203046798706,0.9019230769230617,1
98,11.324212074279785,1.1488209706959438,1
99,11.433658838272095,1.4951007326007257,1
100,11.543730020523071,1.7705471611721464,1
101,11.651844024658203,2.0994619963369914,1
102,11.76154899597168,2.682131410256389,1
103,11.871052980422974,3.2268315018314837,1
104,11.979833841323853,3.827541208791189,1
105,12.192049026489258,4.721668956043921,1
106,12.301456928253174,6.2825778388278195,1
107,12.408097982406616,7.433482142857123,1
108,12.517843961715698,9.42034111721609,1
109,12.628077030181885,13.481478937728909,1
110,12.737091064453125,13.801224816849789,1
111,12.847285985946655,12.186504120879107,1
112,12.955029964447021,10.291575091575076,1
113,13.063742876052856,9.763656135531122,1
114,13.277939081192017,9.80855082417581,1
115,13.386728048324585,10.239388736263727,1
116,13.49570608139038,10.680757783882761,1
117,13.6045560836792,10.916025641025627,1
118,13.713738918304443,11.181799450549434,1
119,13.8229079246521,11.633550824175813,1
120,13.93159818649292,12.110828754578726,1
121,14.04070496559143,12.665624999999984,1
122,14.150391101837158,13.489560439560421,1
123,14.362625122070312,14.152735805860772,1
124,14.472685098648071,15.952300824175786,1
125,14.579592943191528,16.8873855311355,1
126,14.688772916793823,21.660519688644683,1
127,14.795777082443237,28.360062893081775,1
128,14.905450105667114,28.625685425685404,1
129,15.015119075775146,24.275583791208774,1
130,15.120646953582764,15.353720238095207,1
131,15.230117797851562,11.870295329670306,1
132,15.340009927749634,11.481043956043926,1
133,15.445478916168213,8.620364010988986,1
134,15.555311918258667,2.7514537545787334,1
135,15.663023233413696,3.587362637362645,1
136,15.771597146987915,6.643315018315029,1
137,15.878498077392578,4.709352106227119,1
138,15.988059997558594,1.760851648351668,1
139,16.093923091888428,0.9931662087912159,1
140,16.308510065078735,1.0061813186813353,1
141,16.418128967285156,0.7197115384615529,1
142,16.52773094177246,0.04558150183149223,1
143,16.634074211120605,1.2296703296703129,1
144,16.742892026901245,3.0591689560439335,1
145,16.853010892868042,6.158619505494478,1
146,16.957536935806274,7.207749542124525,1
147,17.067425966262817,5.6335737179487,1
148,17.17744207382202,3.351648351648336,1
149,17.286009073257446,2.3467719780219625,1
150,17.390228986740112,3.0459020146520004,1
151,17.500225067138672,4.160153388278381,1
152,17.67449712753296,4.991105769230764,1
153,17.782669067382812,5.526488095238079,1
154,17.888239860534668,5.784340659340657,1
155,17.996941089630127,6.337190934065902,1
156,18.106168031692505,6.991987179487161,1
157,18.318871021270752,7.7558264652014515,1
158,18.423938035964966,9.774484890109868,1
159,18.533103227615356,11.66910485347983,1
160,18.642935037612915,14.781204212454185,1
161,18.745808839797974,15.84702380952379,1
162,18.851701021194458,14.161206501831487,1
163,18.957798957824707,14.789732142857119,1
164,19.066657066345215,14.052701465201451,1
165,19.17575716972351,10.9798878205128,1
166,19.3901309967041,9.00690247252745,1
167,19.499011039733887,10.543166208791192,1
168,19.608885049819946,11.739159798534779,1
169,19.717963933944702,12.590842490842483,1
170,19.827222108840942,14.794471153846125,1
171,19.93718981742859,17.668864468864456,1
172,20.04714298248291,17.167261904761872,1
173,20.156595945358276,17.76889880952379,1
174,20.265810012817383,20.1072573260073,1
175,20.47919797897339,19.913106684981663,1
176,20.58745813369751,13.5374313186813,1
177,20.69636607170105,8.703651556776535,1
178,20.80065679550171,1.9701579670329394,1
179,20.9098858833313,4.012912087912106,1
180,21.01661491394043,6.3693795787545895,1
181,21.122714042663574,4.7061240842491046,1
182,21.228720903396606,1.1366872710622857,1
183,21.33710789680481,3.230528846153831,1
184,21.54642105102539,2.649313186813167,1
185,21.65623903274536,1.8981799450549524,1
186,21.76604700088501,2.299439102564122,1
187,21.875364065170288,1.6715888278388356,1
188,21.985188961029053,1.4029876373626529,1
189,22.095192193984985,1.9744619963369985,1
190,22.20405411720276,2.3064331501831603,1
191,22.31368088722229,2.3601076007326114,1
192,22.423506021499634,2.1602220695970793,1
193,22.531921863555908,1.9720009157509288,1
194,22.64121389389038,1.7626144688644807,1
195,22.749122142791748,1.4894688644688756,1
196,22.8589129447937,1.1467719780219987,1
197,22.96839714050293,0.5878663003663078,1
198,23.077003002166748,0.10433836996339352,1
199,23.18413805961609,0.6269001831501768,1
200,23.294142961502075,1.2593635531135305,1
201,23.507049083709717,1.976694139194123,1
202,23.616936922073364,3.8390109890109656,1
203,23.726258039474487,5.809924450549424,1
204,23.832589149475098,9.791025641025612,1
205,23.94285297393799,10.157245879120858,1
206,24.05154514312744,7.924542124542114,1
207,24.160698890686035,6.591506410256393,1
208,24.269713878631592,6.23017399267399,1
209,24.379353046417236,6.347996794871783,1
210,24.593568086624146,6.484157509157491,1
211,24.702839136123657,7.052495421245403,1
212,24.81336808204651,7.295123626373616,1
213,24.923089027404785,7.561366758241739,1
214,25.03185796737671,7.996371336996333,1
215,25.141881942749023,8.417868589743577,1
216,25.248085021972656,8.924358974358967,1
217,25.356772899627686,9.74012133699631,1
218,25.4652738571167,10.388152472527445,1
219,25.68042802810669,11.12157738095236,1
220,25.790098905563354,13.07043269230767,1
221,25.899296045303345,15.945444139194109,1
222,26.009032011032104,18.85653617216115,1
223,26.115356922149658,20.968692765567745,1
224,26.221284866333008,23.36876144688641,1
225,26.327748775482178,22.270432692307672,1
226,26.437116861343384,18.26743360805859,1
227,26.649863958358765,12.824358974358951,1
228,26.758396863937378,7.135370879120849,1
229,26.868232011795044,1.0117101648351436,1
230,26.9773850440979,6.3834821428571615,1
231,27.08609104156494,7.822756410256424,1
232,27.196612119674683,3.279258241758253,1
233,27.306216955184937,0.758894230769215,1
234,27.41265892982483,0.8429143772893539,1
235,27.522697925567627,2.480471611721626,1
236,27.736018896102905,4.390716575091584,1
237,27.844762802124023,4.579075091575099,1
238,27.95382308959961,4.474896978021992,1
239,28.063481092453003,4.232852564102572,1
240,28.171685934066772,4.049061355311363,1
241,28.280208826065063,3.8302999084249265,1
242,28.390137910842896,3.5134844322344456,1
243,28.498541116714478,3.1462797619047755,1
244,28.608034133911133,2.6687271062271165,1
245,28.81694483757019,1.9394345238095383,1
246,28.926201105117798,0.629750457875474,1
247,29.036237001419067,0.04803113553112226,1
248,29.141324996948242,1.1774725274725029,1
249,29.25140881538391,3.0931433150183025,1
250,29.36057710647583,7.0726533882783755,1
251,29.469692945480347,7.438186813186789,1
252,29.576335906982422,5.863106684981666,1
253,29.68547296524048,4.063770604395579,1
254,29.89460778236389,3.5675022893772734,1
255,30.109829902648926,3.7308379120879067,1
256,30.219683170318604,4.206238553113543,1
257,30.32953190803528,4.415098443223428,1
258,30.4395489692688,4.740785256410241,1
259,30.54762077331543,5.053926282051265,1
260,30.654897928237915,5.475320512820488,1
261,30.764647960662842,6.144757326007294,1
262,30.87438201904297,6.707360347985329,1
263,30.984228134155273,7.3614468864468705,1
264,31.18749499320984,8.335302197802164,1
265,31.293569087982178,9.863896520146497,1
266,31.4034161567688,11.774816849816823,1
267,31.512335777282715,14.887580128205109,1
268,31.62125015258789,15.960702838827814,1
269,31.726971864700317,14.331913919413893,1
270,31.835808992385864,15.615476190476173,1
271,31.94604182243347,15.265418956043938,1
272,32.05511808395386,16.40890567765566,1
273,32.265690088272095,15.573649267399261,1
274,32.374895095825195,10.000457875457862,1
275,32.484687089920044,5.2341804029303844,1
276,32.593693017959595,1.5513049450549552,1
277,32.70388197898865,7.371325549450564,1
278,32.81125617027283,6.225732600732609,1
279,32.91990900039673,3.9116643772893944,1
280,33.02925896644592,3.7195741758241994,1
281,33.13555693626404,5.477541208791223,1
282,33.34457087516785,6.906204212454224,1
283,33.45384407043457,7.263965201465211,1
284,33.56252694129944,6.7993131868131975,1
285,33.67193818092346,6.468543956043966,1
286,33.77833390235901,6.334832875457888,1
287,33.88766098022461,6.21801739926741,1
288,33.99726319313049,5.959993131868142,1
289,34.106809854507446,5.485554029304041,1
290,34.21556997299194,4.923866758241779,1
291,34.4296498298645,4.331078296703314,1
292,34.5398211479187,2.819150641025658,1
293,34.64908790588379,2.016563644688649,1
294,34.758805990219116,0.649313186813167,1
295,34.86421084403992,3.5335622710622516,1
296,34.97237706184387,3.9772092490842326,1
297,35.08196783065796,1.8479281135531096,1
298,35.18816590309143,0.05092719780218147,1
299,35.296526193618774,0.4847527472527666,1
300,35.511553049087524,0.06536172161170839,1
301,35.62126708030701,1.4871222527472412,1
302,35.7282030582428,1.9292353479853332,1
303,35.83429408073425,2.1721268315018207,1
304,35.94042181968689,2.5085393772893596,1
305,36.05052995681763,3.2631524725274588,1
306,36.15644383430481,3.924954212454203,1
307,36.26251792907715,4.673397435897414,1
308,36.37253403663635,5.461229395604377,1
309,36.58423900604248,8.098546245421225,1
310,36.69392013549805,11.146371336996324,1
311,36.80294990539551,8.961160714285704,1
312,36.912713050842285,7.24012133699631,1
313,37.022002935409546,6.712717490842472,1
314,37.12933087348938,7.41072573260071,1
315,37.23631000518799,8.126224816849799,1
316,37.34403991699219,8.619528388278368,1
317,37.450249910354614,9.007703754578714,1
