timestep,timestamp,error,lap_number
1,0.003170013427734375,0.17187499999998934,1
2,0.11304593086242676,0.17187499999998934,1
3,0.22013211250305176,0.19577609890107794,1
4,0.3277270793914795,0.20543727106225518,1
5,0.4365370273590088,0.1983173076922924,1
6,0.5456697940826416,0.1841575091574903,1
7,0.6522009372711182,0.1952266483516354,1
8,0.7607369422912598,0.19949633699632585,1
9,0.9752838611602783,0.22814789377288136,1
10,1.0813689231872559,0.3614926739926574,1
11,1.1876258850097656,0.4124084249084099,1
12,1.295367956161499,0.49442536630034795,1
13,1.4033808708190918,0.5688644688644615,1
14,1.5125198364257812,0.6899496336996194,1
15,1.622520923614502,0.7729395604395464,1
16,1.7324957847595215,0.9404189560439349,1
17,1.836367130279541,1.101156135531113,1
18,2.0512828826904297,1.205952380952354,1
19,2.154934883117676,1.5968177655677565,1
20,2.2616569995880127,1.741952838827828,1
21,2.3700950145721436,1.9570512820512675,1
22,2.4794087409973145,2.2343864468864254,1
23,2.588564872741699,2.449370421245405,1
24,2.6954169273376465,2.665762362637338,1
25,2.8017756938934326,2.989388736263713,1
26,2.906296968460083,3.2517857142857025,1
27,3.1196370124816895,3.4909340659340415,1
28,3.224642038345337,4.154361263736263,1
29,3.3342337608337402,4.400698260073241,1
30,3.443619966506958,4.732772435897417,1
31,3.5521018505096436,5.157108516483497,1
32,3.6623189449310303,6.242605311355298,1
33,3.7700347900390625,6.9515567765567425,1
34,3.8790347576141357,6.636836080586058,1
35,3.9887490272521973,6.164068223443202,1
36,4.097089052200317,5.454441391941373,1
37,4.203574895858765,5.462923534798513,1
38,4.31252384185791,5.932795329670299,1
39,4.420135974884033,6.394539835164814,1
40,4.5292956829071045,6.695238095238068,1
41,4.63581109046936,6.941666666666649,1
42,4.740792989730835,7.103296703296678,1
43,4.84764289855957,7.3428113553113405,1
44,4.953397989273071,7.752495421245399,1
45,5.16500186920166,8.05311355311354,1
46,5.274066925048828,8.694528388278371,1
47,5.377488851547241,10.123523351648323,1
48,5.484057664871216,10.552598443223417,1
49,5.59314489364624,10.189434523809496,1
50,5.697508811950684,9.588736263736237,1
51,5.802222013473511,8.92989926739925,1
52,5.907948970794678,8.900274725274706,1
53,6.012938976287842,9.317651098901088,1
54,6.119016885757446,9.789010989010968,1
55,6.225512981414795,10.245192307692278,1
56,6.334383726119995,10.421829212454185,1
57,6.442192792892456,10.574839743589713,1
58,6.548588037490845,10.882772435897408,1
59,6.655023813247681,11.18424908424906,1
60,6.763544082641602,11.484981684981669,1
61,6.871286869049072,11.793761446886435,1
62,7.082957983016968,13.092113095238076,1
63,7.192631006240845,13.111320970695935,1
