timestep,timestamp,error,lap_number
1,0.0052337646484375,0.17187499999998934,1
2,0.11375784873962402,0.17187499999998934,1
3,0.22273993492126465,0.24766483516481586,1
4,0.33264899253845215,0.33408882783881566,1
5,0.43819379806518555,0.24234203296702006,1
6,0.546684980392456,0.18972069597068142,1
7,0.6574039459228516,0.2386790293040164,1
8,0.7663729190826416,0.43497023809522517,1
9,0.9811327457427979,0.6290865384615287,1
10,1.0866358280181885,1.427598443223431,1
11,1.1933927536010742,1.9483630952380793,1
12,1.3017477989196777,2.6255952380952223,1
13,1.410815954208374,3.3598443223443084,1
14,1.5203258991241455,4.416861263736237,1
15,1.6295387744903564,5.380975274725252,1
16,1.7392337322235107,6.33131868131867,1
17,1.8485198020935059,9.724885531135513,1
18,2.060452699661255,13.84223901098899,1
19,2.166078805923462,11.345489926739916,1
20,2.2752938270568848,9.438278388278363,1
21,2.383758783340454,9.009512362637338,1
22,2.4945058822631836,9.253823260073254,1
23,2.604895830154419,9.451350732600709,1
24,2.713096857070923,9.55885989010988,1
25,2.824427604675293,9.63541666666665,1
26,2.93445086479187,9.720604395604376,1
27,3.044748067855835,9.89941620879118,1
28,3.1542868614196777,10.239938186813163,1
29,3.261284828186035,10.613015109890092,1
30,3.3691227436065674,11.302174908424888,1
31,3.478026866912842,11.93903388278386,1
32,3.5887796878814697,12.623992673992653,1
33,3.697824001312256,13.680173992673978,1
34,3.8073086738586426,14.615098443223417,1
35,4.017313003540039,17.70182005494504,1
36,4.126814842224121,22.064835164835152,1
37,4.236782789230347,22.386401098901054,1
38,4.344774961471558,24.524416208791173,1
39,4.455111980438232,23.599427655677623,1
40,4.564231872558594,18.93461538461537,1
41,4.668354749679565,14.627644230769214,1
42,4.776083946228027,10.510050366300348,1
43,4.885738849639893,0.1379693223443006,1
44,5.096297979354858,6.535244963369973,1
45,5.20747184753418,7.009203296703305,1
46,5.317543983459473,3.742788461538474,1
47,5.426175832748413,1.141792582417601,1
48,5.530512809753418,2.82350045787544,1
49,5.641133785247803,3.7650297619047564,1
50,5.7496497631073,1.194745879120866,1
51,5.8587000370025635,1.22877747252749,1
52,5.965860843658447,2.290453296703312,1
53,6.177186727523804,2.233722527472544,1
54,6.2839696407318115,1.463896520146534,1
55,6.388757944107056,1.1157967032967164,1
56,6.497165679931641,0.844413919413924,1
57,6.605195999145508,0.6117788461538645,1
58,6.711868762969971,0.13091804029306076,1
59,6.814894676208496,0.43624084249082884,1
60,6.927207946777344,1.1138850732600645,1
61,7.036804914474487,2.17688873626372,1
