timestep,timestamp,error,lap_number
1,0.004734039306640625,0.17187499999998934,1
2,0.11247801780700684,0.17187499999998934,1
3,0.22165393829345703,0.19577609890107794,1
4,0.3303389549255371,0.17821657509156807,1
5,0.4347879886627197,0.18681318681317194,1
6,0.5407750606536865,0.17232142857140786,1
7,0.6468558311462402,0.1948832417582267,1
8,0.7536592483520508,0.18652701465199328,1
9,0.9675300121307373,0.17833104395603172,1
10,1.0702991485595703,0.2282051282051185,1
11,1.1765780448913574,0.2650755494505397,1
12,1.2850780487060547,0.2944597069596888,1
13,1.392575979232788,0.316163003662993,1
14,1.5020170211791992,0.3148122710622516,1
15,1.6110410690307617,0.3758356227106141,1
16,1.7203309535980225,0.43616071428569825,1
17,1.9319400787353516,0.5044070512820369,1
18,2.040531873703003,0.5629578754578688,1
19,2.1498100757598877,0.5846382783882689,1
20,2.258629083633423,0.6451579670329508,1
21,2.3678641319274902,0.7213255494505333,1
22,2.475085973739624,0.7746222527472497,1
23,2.5801432132720947,0.8503319597069421,1
24,2.689842939376831,0.8876373626373493,1
25,2.796778917312622,0.9404189560439349,1
26,3.008571147918701,1.0163804945054764,1
27,3.1177330017089844,1.1766826923076792,1
28,3.2254221439361572,1.2291552197802034,1
29,3.331101894378662,1.3360920329670165,1
30,3.4403440952301025,1.4049565018314851,1
31,3.5500810146331787,1.5046016483516382,1
32,3.659869909286499,1.6194024725274474,1
33,3.7641100883483887,1.6962797619047478,1
34,3.873075008392334,1.7646062271062206,1
35,4.08014702796936,1.894700091575075,1
36,4.1898579597473145,2.1263278388278195,1
37,4.2965428829193115,2.210863095238082,1
38,4.4024498462677,2.357257326007314,1
39,4.5113279819488525,2.464491758241735,1
40,4.621020078659058,2.6035714285714135,1
41,4.7245402336120605,2.720100732600706,1
42,4.830201148986816,2.882154304029285,1
43,4.937047004699707,2.981936813186792,1
44,5.150249004364014,3.105025183150161,1
45,5.255345106124878,3.4213484432234225,1
46,5.363011121749878,3.545215201465176,1
47,5.468456029891968,3.652827380952374,1
48,5.576418161392212,3.8304372710622516,1
49,5.682369947433472,3.976373626373615,1
50,5.788602113723755,4.154361263736263,1
51,5.8976640701293945,4.270501373626367,1
52,6.003887176513672,4.463198260073241,1
53,6.212160110473633,4.601041666666653,1
54,6.3186070919036865,4.948569139194127,1
55,6.427596092224121,5.839045329670313,1
56,6.533959865570068,5.998168498168496,1
57,6.639626979827881,5.391506410256397,1
58,6.745387077331543,5.000766941391923,1
59,6.855125904083252,4.945512820512803,1
60,6.962957143783569,4.645879120879108,1
61,7.071004867553711,4.885302197802169,1
62,7.281930923461914,5.300423534798519,1
63,7.390592098236084,5.7460050366300095,1
64,7.496056079864502,5.7770947802197625,1
65,7.604142189025879,5.831238553113529,1
66,7.708402156829834,6.008379120879098,1
67,7.813892126083374,6.170180860805843,1
68,7.919024229049683,6.339514652014628,1
69,8.029067039489746,6.501110347985325,1
70,8.136207103729248,6.693921703296681,1
71,8.346951246261597,7.520936355311335,1
72,8.454588890075684,7.339858058608037,1
73,8.566545248031616,6.779716117216097,1
74,8.67140817642212,6.213049450549434,1
75,8.779345989227295,6.375972985347971,1
76,8.88523006439209,7.039400183150157,1
77,8.987802028656006,7.426007326007301,1
78,9.097175121307373,7.556284340659317,1
79,9.203128099441528,7.56394230769228,1
80,9.3058180809021,7.594574175824157,1
81,9.415045022964478,7.756513278388255,1
82,9.522342205047607,7.93367673992671,1
83,9.630022048950195,8.142147435897428,1
84,9.740013122558594,8.319413919413897,1
85,9.846371173858643,9.141357600732569,1
86,9.95584511756897,9.163186813186783,1
87,10.064115047454834,8.71122939560437,1
88,10.277425050735474,8.382886904761882,1
89,10.38663387298584,8.132097069597059,1
90,10.49305009841919,8.634054487179469,1
91,10.602577924728394,9.027392399267363,1
92,10.709319114685059,9.104372710622684,1
93,10.814543008804321,9.112259615384595,1
94,10.923495054244995,9.203937728937717,1
95,11.029865026473999,9.389079670329643,1
96,11.13591194152832,9.55179716117214,1
97,11.34552001953125,9.714285714285687,1
98,11.454049110412598,10.045718864468839,1
99,11.562784910202026,10.19994276556774,1
100,11.671676874160767,11.060222069597046,1
101,11.78035306930542,11.065636446886423,1
102,11.885525941848755,10.61385073260071,1
103,11.992445945739746,10.27031822344319,1
104,12.09555983543396,9.663003663003629,1
105,12.204322099685669,10.012522893772882,1
106,12.41714882850647,10.552667124542111,1
107,12.526855945587158,11.024015567765552,1
108,12.636689901351929,11.046062271062254,1
109,12.7400381565094,11.138896520146503,1
110,12.849301099777222,11.31647206959704,1
111,12.95698618888855,11.486137820512809,1
112,13.066157102584839,11.647790750915739,1
113,13.175495862960815,11.824988553113535,1
114,13.285505056381226,12.693875915750887,1
115,13.392009019851685,12.807326007325997,1
116,13.496935844421387,12.247573260073231,1
117,13.605727910995483,11.926625457875438,1
118,13.713974952697754,11.349793956043932,1
119,13.823639154434204,11.628972069597054,1
120,13.93342900276184,12.162923534798502,1
121,14.040897130966187,12.619253663003647,1
122,14.149888038635254,12.66492673992672,1
123,14.361598014831543,12.67225274725272,1
124,14.47018313407898,12.981032509157487,1
125,14.578575134277344,13.151831501831474,1
126,14.684885025024414,13.282291666666659,1
127,14.789257049560547,13.482463369963362,1
128,14.897839069366455,14.30479624542123,1
129,15.00740098953247,14.448214285714272,1
130,15.113083124160767,14.036206501831487,1
131,15.223204135894775,13.521874999999973,1
132,15.436193943023682,12.984317765567745,1
133,15.54087495803833,13.749278846153828,1
134,15.650249004364014,14.09759615384614,1
135,15.759239196777344,14.23645833333331,1
136,15.866907119750977,14.251201923076898,1
137,15.974257230758667,14.31932234432233,1
138,16.076367139816284,14.466701007325987,1
139,16.180455207824707,14.636195054945034,1
140,16.2874538898468,14.805608974358947,1
141,16.39166522026062,15.006547619047609,1
142,16.496498107910156,15.807142857142829,1
143,16.604165077209473,17.251499542124527,1
144,16.71303701400757,17.14804258241756,1
145,16.820975065231323,15.764652014651993,1
146,16.92661714553833,14.69423076923075,1
147,17.034415006637573,13.895810439560414,1
148,17.144189834594727,9.7140911172161,1
149,17.357936143875122,10.493108974358954,1
150,17.462367057800293,14.35662774725273,1
151,17.57104206085205,14.37828525641023,1
152,17.675395011901855,13.885027472527462,1
153,17.781888961791992,13.687534340659326,1
154,17.890703201293945,13.872847985347967,1
155,17.99750018119812,14.906478937728913,1
156,18.104974031448364,15.1275412087912,1
157,18.211502075195312,14.521531593406564,1
158,18.424992084503174,15.76422847985345,1
159,18.530300855636597,12.111847527472506,1
160,18.6387939453125,17.801522435897425,1
161,18.744548082351685,14.135473901098884,1
162,18.853405952453613,13.651934523809501,1
163,18.95772695541382,10.026007326007303,1
164,19.06336212158203,11.289548992673964,1
165,19.169223070144653,13.668532509157487,1
166,19.273170948028564,15.050721153846126,1
167,19.379154920578003,15.227495421245393,1
168,19.485345125198364,18.186217948717932,1
169,19.591565132141113,16.843818681318666,1
170,19.69945001602173,14.457177197802174,1
171,19.804112195968628,12.516975732600713,1
172,19.910691022872925,8.87940705128203,1
173,20.016788005828857,8.87027243589742,1
174,20.12322211265564,10.892353479853462,1
175,20.331292867660522,13.053228021977993,1
176,20.438504934310913,12.86975732600731,1
177,20.547976970672607,12.522447344322337,1
178,20.65730619430542,12.59289148351646,1
179,20.764098167419434,13.648809523809497,1
180,20.87340497970581,13.879086538461515,1
181,20.982129096984863,13.255895146520118,1
182,21.088128089904785,12.811080586080564,1
183,21.19435691833496,12.211011904761882,1
184,21.404494047164917,12.497550366300338,1
185,21.513411045074463,13.488804945054923,1
186,21.622924089431763,13.596211080586052,1
187,21.730535984039307,13.60314789377287,1
188,21.836755990982056,13.687912087912053,1
189,21.93889093399048,13.873740842490832,1
190,22.047019004821777,14.051259157509143,1
191,22.156859159469604,14.213530219780203,1
192,22.266181230545044,14.343990384615367,1
193,22.3754141330719,14.528766025641005,1
194,22.484308004379272,15.312694597069573,1
195,22.59288215637207,15.496405677655659,1
196,22.697237014770508,17.109283424908405,1
197,22.807057857513428,16.44563873626371,1
198,22.915348052978516,14.896211080586056,1
199,23.024380922317505,13.244436813186788,1
200,23.13013195991516,9.428754578754557,1
201,23.34129500389099,9.264789377289361,1
202,23.448097944259644,13.651053113553083,1
203,23.552865982055664,13.915888278388259,1
204,23.65890097618103,13.507692307692288,1
205,23.76156210899353,13.12945283882781,1
206,23.867608070373535,13.936687271062254,1
207,23.97048807144165,14.167353479853467,1
208,24.07676100730896,13.885622710622691,1
209,24.182801961898804,13.495902014651982,1
210,24.288742065429688,12.693738553113533,1
211,24.39412498474121,13.034294871794849,1
212,24.50070285797119,13.583505036630022,1
213,24.610759258270264,13.97079899267397,1
214,24.718923091888428,14.147802197802186,1
215,24.82839798927307,14.146554487179465,1
216,24.930082082748413,14.262706043956015,1
217,25.03659415245056,14.409020146520128,1
218,25.247780084609985,14.571005036630012,1
219,25.356203079223633,14.941243131868106,1
220,25.464572191238403,15.780185439560412,1
221,25.573068141937256,15.962774725274699,1
222,25.677924156188965,17.50594093406592,1
223,25.78635311126709,16.825331959706944,1
224,25.89484405517578,15.34847756410253,1
225,26.003374099731445,14.018108974358952,1
226,26.109299898147583,13.131215659340633,1
227,26.319435119628906,9.606375915750903,1
228,26.42890214920044,11.33067765567764,1
229,26.538031101226807,13.445524267399236,1
230,26.646788120269775,13.684867216117198,1
231,26.75635600090027,13.845043498168472,1
232,26.86521005630493,13.381799450549423,1
233,26.975425004959106,13.061630036630007,1
234,27.084743976593018,12.99207875457872,1
235,27.190183877944946,12.60318223443221,1
236,27.401902198791504,12.743108974358947,1
237,27.51149010658264,13.537912087912076,1
238,27.620891094207764,13.62251602564102,1
239,27.726145029067993,13.722802197802174,1
240,27.835731029510498,13.761092032967,1
241,27.9459331035614,13.923397435897428,1
242,28.049508094787598,14.115270146520125,1
243,28.15821599960327,14.277735805860772,1
244,28.26291298866272,14.393017399267379,1
245,28.475736141204834,14.539068223443195,1
246,28.580864906311035,14.894288003662972,1
247,28.69089102745056,15.780517399267367,1
248,28.796359062194824,15.793280677655645,1
249,28.904743194580078,17.178124999999987,1
250,29.014268159866333,17.083894230769218,1
251,29.123728036880493,15.301785714285685,1
252,29.23339009284973,14.001636904761881,1
253,29.339849948883057,13.303044871794846,1
254,29.552356004714966,9.193418040293018,1
255,29.662476062774658,12.174977106227075,1
256,29.769283056259155,13.811172161172152,1
257,29.8788321018219,13.740407509157492,1
258,29.987856149673462,13.875652472527449,1
259,30.097671270370483,13.545512820512798,1
260,30.207239866256714,13.295135073260049,1
261,30.31635808944702,13.20168269230767,1
262,30.422917127609253,12.797538919413888,1
263,30.63325309753418,13.044974816849788,1
264,30.743079900741577,13.761858974358944,1
265,30.85206389427185,13.884878663003654,1
266,30.962062120437622,13.915682234432225,1
267,31.067458152770996,14.031215659340653,1
268,31.173585176467896,14.169917582417554,1
269,31.281540155410767,14.331730769230745,1
270,31.390624046325684,14.555288461538439,1
271,31.49842095375061,14.68588598901097,1
272,31.707332134246826,15.565006868131853,1
273,31.816231966018677,15.124656593406577,1
274,31.923696041107178,16.470512820512795,1
275,32.03216195106506,16.705139652014637,1
276,32.14163398742676,15.321222527472507,1
277,32.25051689147949,14.137396978021954,1
278,32.361051082611084,13.353663003662987,1
279,32.466562032699585,9.1107486263736,1
280,32.572933197021484,9.93830128205127,1
281,32.78659105300903,12.107337454212434,1
282,32.89420795440674,13.806169871794864,1
283,33.00376009941101,13.336630036630012,1
284,33.113224029541016,13.68233745421243,1
285,33.22281289100647,13.711160714285697,1
286,33.33119797706604,13.485451007325992,1
287,33.43984603881836,13.392158882783868,1
288,33.54935693740845,12.744608516483488,1
289,33.65880298614502,13.01659798534795,1
290,33.76825714111328,13.479590201465179,1
291,33.87587308883667,13.872046703296675,1
292,33.985581159591675,13.949988553113528,1
293,34.09465003013611,13.979601648351618,1
294,34.20007014274597,14.078983516483497,1
295,34.309004068374634,14.201808608058585,1
296,34.418838024139404,14.395478479853459,1
297,34.52625894546509,14.587271062271029,1
